STATE,CANDIDATE,CONSTITUENCY_COUNT
HARYANA,MANJU,1
HARYANA,"MANJU CHOUDHARY",1
HARYANA,"MANJU DHANAK",1
HARYANA,"MANMOHAN BHADANA",1
HARYANA,MANOHAR,1
HARYANA,"MANOJ CHOUDHARY",1
HARYANA,"MANOJ DUREJA",1
HARYANA,"MANOJ KOSLIA",1
HARYANA,"MANOJ KUMAR",1
HARYANA,"MANOJ KUMAR",1
HARYANA,"MARATHA VIRENDER VERMA",1
HARYANA,"MASTER AJIT ARYA",1
HARYANA,"MASTER KULDEEP REDHU",1
HARYANA,"MASTER SATBIR RATERA",1
HARYANA,"MAYANK GIDRA",1
HARYANA,"MAYUR NANDA",1
HARYANA,MEHAR,1
HARYANA,"MEWA SINGH",1
HARYANA,"MOHAMMAD HABIB",1
HARYANA,"MOHAMMAD ILYAS",1
HARYANA,"MOHD AIZAZ KHAN",1
HARYANA,"MOHD ISRAIL",1
HARYANA,"MOHD. HASHIM",1
HARYANA,"MOHIT GROVER",1
HARYANA,"MOKI DEVI",1
HARYANA,"MONU LOHAN",1
HARYANA,"MOOL CHAND SHARMA",1
HARYANA,MUKESH,1
HARYANA,MUKESH,1
HARYANA,"MUKESH SHARMA",1
HARYANA,"MUKESH SHARMA",1
HARYANA,"MUKESH TAPSI",1
HARYANA,"MUKHTYAR SINGH BAZIGAR",1
HARYANA,"MUMTAJ AHMED",1
HARYANA,"NAGENDER BHADANA",1
HARYANA,"NANAK SINGH",1
HARYANA,"NAND KISHOR CHAWLA",1
HARYANA,"NAR SINGH",1
HARYANA,"NAR SINGH",1
HARYANA,"NARENDER KHANNA",1
HARYANA,"NARENDER NATH SHARMA",1
HARYANA,"NARENDER PAL SINGH BAGHEL",1
HARYANA,"NARENDER SHARMA",1
HARYANA,"NARENDER SINGH FAUJI",1
HARYANA,"NARENDER SIWACH TINU",1
HARYANA,NARESH,1
HARYANA,"NARESH BAGRI",1
HARYANA,"NARESH KUMAR",1
HARYANA,"NARESH KUMAR BATRA",1
HARYANA,"NARESH KUMAR PHARAL",1
HARYANA,"NARESH SELWAL",1
HARYANA,"NASEEB SONU",1
HARYANA,"NASEEM AHMED",1
HARYANA,"NATASHA SOOD",1
HARYANA,"NAVAL SINGH",1
HARYANA,"NAVDEEP SINGH  RAMAN",1
HARYANA,"NAVEEN BIDLA",1
HARYANA,"NAVEEN GOYAL",1
HARYANA,"NAVEEN KUMAR",1
HARYANA,"NAVEEN KUMAR",1
HARYANA,"NAVEEN ROHILA",1
HARYANA,"NAVEEN YOGI",1
HARYANA,NAVIN,1
HARYANA,"NAYAB HUSSAIN",1
HARYANA,"NAYAB SINGH",1
HARYANA,"NAYANPAL RAWAT",1
HARYANA,NEERAJ,1
HARYANA,"NEERAJ SHARMA",1
HARYANA,"NEERAJ SOUROT",1
HARYANA,"NEERU BALA SAINI",1
HARYANA,NEETU,1
HARYANA,"NIKHIL KUMAR",1
HARYANA,"NIKHIL MADAAN",1
HARYANA,"NIRMAL SINGH MOHRA",1
HARYANA,"NIRMALJEET KAUR",1
HARYANA,"NISHA DESWAL",1
HARYANA,"OM PARKASH",1
HARYANA,"OM PARKASH",1
HARYANA,"OM PARKASH GUJJAR",1
HARYANA,"OM PRAKASH",1
HARYANA,"OM PRAKASH VERMA",1
HARYANA,"OM PRAKASH YADAV",1
HARYANA,"OM SINGH",1
HARYANA,"OMDUTT YADAV",1
HARYANA,"OMPRAKASH DHANKAR",1
HARYANA,"ONKAR SINGH",1
HARYANA,"PANCH LAL PRASAD",1
HARYANA,"PANKAJ TAYAL",1
HARYANA,"PARAMVIR SINGH",1
HARYANA,PARDEEP,1
HARYANA,PARDEEP,1
HARYANA,"PARDEEP CHAUDHARY",1
HARYANA,"PARDEEP JATAULI",1
HARYANA,"PARDEEP KASHYAP UPLI",1
HARYANA,"PARDEEP SINGH SANGWAN",1
HARYANA,"PARDUMAN JOSHILA",1
HARYANA,"PARMOD BASWANA",1
HARYANA,"PARMOD CHUHARMAJRA",1
HARYANA,"PARMOD DAHIYA",1
HARYANA,"PARMOD KUMAR VIJ",1
HARYANA,"PARUL NAGPAL UDAIPURIA",1
HARYANA,PARVEEN,1
HARYANA,"PARVEEN KUMAR",1
HARYANA,"PARVINDER PAL PARI",1
HARYANA,"PARVINDER SINGH",1
HARYANA,"PATASHO DEVI",1
HARYANA,"PAWAN FAUJI",1
HARYANA,"PAWAN FOUJI",1
HARYANA,"PAWAN KHARKHODA",1
HARYANA,"PAWAN KUMAR",1
HARYANA,"PAWAN KUMAR BHORA",1
HARYANA,"PAWAN SANATANI",1
HARYANA,"PAWAN SHERPURA",1
HARYANA,"PEARL CHOUDHARY",1
HARYANA,PERMOD,1
HARYANA,"PINKI KUNDU",1
HARYANA,POOJA,1
HARYANA,"POOJA NAGRA",1
HARYANA,POONAM,1
HARYANA,"POONAM NIGANA",1
HARYANA,"POONAM RANI",1
HARYANA,"PRADEEP KUMAR",1
HARYANA,"PRADEEP NARWAL",1
HARYANA,"PRADEEP SINGH",1
HARYANA,"PRAKASH BHARTI",1
HARYANA,"PRASHANT SUNNY YADAV",1
HARYANA,"PRASHANT YADAV",1
HARYANA,"PRATEEK RAJKUMAR SHARMA",1
HARYANA,"PRAVESH MEHTA",1
HARYANA,PREM,1
HARYANA,"PREM CHAND",1
HARYANA,"PREM CHAND GAUR",1
HARYANA,"PREM GARG",1
HARYANA,"PREM PRADHAN",1
HARYANA,"PRITAM KHOKAR",1
HARYANA,"PRITAM KOLEKHAN",1
HARYANA,"PRITAM SINGH",1
HARYANA,"PRIYA ASIJA",1
HARYANA,"PROF. CHHATTAR PAL SINGH",1
HARYANA,"PUNDIT SUBHASH CHANDRA DUBEY GORAKHPURI",1
HARYANA,"PUSHKAR RAJ GUPTA",1
HARYANA,"PUSHPA DEVI",1
HARYANA,"RABIA KIDWAI",1
HARYANA,"RADHA AHLAWAT",1
HARYANA,"RADHEY SHYAM",1
HARYANA,"RAGHUBIR TEWATIA",1
HARYANA,"RAGHUNATH TANWAR KASHYAP",1
HARYANA,"RAGHUVIR SINGH KADIAN",1
HARYANA,"RAHISH KHAN",1
HARYANA,RAHUL,1
HARYANA,"RAHUL KIRORIWAL",1
HARYANA,"RAHUL MAKKAR",1
HARYANA,"RAJ KAUR GILL",1
HARYANA,"RAJ KUMAR",1
HARYANA,"RAJ KUMAR",1
HARYANA,"RAJ NARAYAN",1
HARYANA,RAJAL,1
HARYANA,"RAJAT SHARMA ISMAILABAD",1
HARYANA,RAJBEER,1
HARYANA,"RAJBIR FARTIA",1
HARYANA,"RAJBIR S/O BEGRAJ",1
HARYANA,"RAJBIR S/O BHARAT SINGH",1
HARYANA,"RAJBIR S/O MOOLA RAM",1
HARYANA,"RAJDEEP SINGH",1
HARYANA,"RAJEETA SINGH",1
HARYANA,RAJEEV,1
HARYANA,RAJENDER,1
HARYANA,"RAJENDER CHOUDHARY URF KAKA",1
HARYANA,"RAJENDER KUMAR",1
HARYANA,"RAJENDER SINGH",1
HARYANA,"RAJENDER SINGH",1
HARYANA,"RAJENDRA SINGH RAWAT",1
HARYANA,RAJESH,1
HARYANA,RAJESH,1
HARYANA,"RAJESH BHARDWAJ",1
HARYANA,"RAJESH JOON",1
HARYANA,"RAJESH KANIPLA",1
HARYANA,"RAJESH KUMAR S/O CHATTAR SINGH",1
HARYANA,"RAJESH KUMAR S/O RAMDIYA",1
HARYANA,"RAJESH NAGAR",1
HARYANA,"RAJESH SAROHA",1
HARYANA,"RAJESH SHEORAN",1
HARYANA,"RAJINDER SINGH DESUJODHA",1
HARYANA,"RAJINDER SINGH JOON",1
HARYANA,"RAJIV KHATAK",1
HARYANA,"RAJIV KUMAR",1
HARYANA,"RAJIV VERMA",1
HARYANA,RAJNI,1
HARYANA,"RAJNISH KUMAR",1
HARYANA,RAJPAL,1
HARYANA,RAJPAL,1
HARYANA,"RAJVIR SINGH DAHIYA",1
HARYANA,"RAKESH BHARDWAJ",1
HARYANA,"RAKESH CHANDWAS",1
HARYANA,"RAKESH KAMBOJ",1
HARYANA,"RAKESH KAPIL DAGAR",1
HARYANA,"RAKESH KUMAR",1
HARYANA,"RAKESH KUMAR",1
HARYANA,"RAKESH SAROHA",1
HARYANA,"RAKESH SINGH",1
HARYANA,"RAM AVTAR SHARMA",1
HARYANA,"RAM BAHADUR",1
HARYANA,"RAM KARAN",1
HARYANA,"RAM KUMAR GAUTAM",1
HARYANA,"RAM KUMAR KASHYAP",1
HARYANA,"RAM LAL KALYAN",1
HARYANA,"RAM MEHAR SINGH",1
HARYANA,"RAM NIWAS RARA",1
HARYANA,"RAM PARKASH TAYAL",1
HARYANA,"RAM PARTAP GAUR",1
HARYANA,RAMAN,1
HARYANA,"RAMAN TYAGI",1
HARYANA,"RAMBHAGAT YADAV",1
HARYANA,RAMESH,1
HARYANA,"RAMESH DALAL",1
HARYANA,"RAMESH KHATAK",1
HARYANA,"RAMESH KHATRI LAMBERDAR",1
HARYANA,"RAMESH KUMAR",1
HARYANA,"RAMESH KUMAR CHAUDHARY",1
HARYANA,"RAMESH SINGLA",1
HARYANA,"RAMESHWAR LAL",1
HARYANA,"RAMNIWAS GHORELA",1
HARYANA,RAMPAL,1
HARYANA,"RAMPAL MAJRA",1
HARYANA,RAMRATTAN,1
HARYANA,"RAMSARUP RAMA",1
HARYANA,"RAMSHARAN PHOGAT",1
HARYANA,RANBIR,1
HARYANA,"RANBIR GANGWA",1
HARYANA,"RANBIR SINGH",1
HARYANA,"RANBIR SINGH",1
HARYANA,"RANBIR SINGH",1
HARYANA,"RANBIR SINGH LOHAN",1
HARYANA,"RANDEEP CHOUDARYVAS",1
HARYANA,"RANDHIR PANIHAR",1
HARYANA,"RANDHIR SINGH GOLLEN",1
HARYANA,"RANJIT SINGH",1
HARYANA,RANJOT,1
HARYANA,"RAO DAN SINGH",1
HARYANA,"RAO JITENDER KUMAR",1
HARYANA,"RAO NARBIR SINGH",1
HARYANA,"RAO NARENDER SINGH",1
HARYANA,"RAO OM PRAKASH ENGINEER",1
HARYANA,"RAO RAM KUMAR",1
HARYANA,"RAVI DAGAR",1
HARYANA,"RAVI KUMAR",1
HARYANA,"RAVINDER GUPTA",1
HARYANA,"RAVINDER KUMAR",1
HARYANA,"RAVINDER KUMAR",1
HARYANA,"RAVINDER MACHHRAULI",1
HARYANA,"RAVINDER MANGALI",1
HARYANA,"RAVINDER RAVI AHUJA",1
HARYANA,"RAVINDER SINGH MATRU",1
HARYANA,"RAVINDER YADAV",1
HARYANA,"RAVINDRA FAUJDAR",1
HARYANA,"RAVITA SATBIR RATERA",1
HARYANA,"RAY SINGH",1
HARYANA,REKHA,1
HARYANA,"RENU BALA",1
HARYANA,"RENU CHAHAL BALSAMAND",1
HARYANA,"RENU DABLA",1
HARYANA,"RENU DALJEET SINGH",1
HARYANA,"RITA RANI",1
HARYANA,"RITESH SANGWAN SANGU",1
HARYANA,"RITU ARORA",1
HARYANA,"RITU RAJ BAMNIYA",1
HARYANA,ROHIT,1
HARYANA,"ROHIT KUMAR",1
HARYANA,"ROHIT NAGAR",1
HARYANA,"ROHITA REWRI",1
HARYANA,"ROHTAS SINGH",1
HARYANA,ROHTASH,1
HARYANA,SABHARAM,1
HARYANA,"SACHIN KUMAR",1
HARYANA,"SACHIN KUNDU",1
HARYANA,SADHNA,1
HARYANA,"SAGAR CHAUHAN",1
HARYANA,SAJID,1
HARYANA,"SAJJAN BHARDWAJ",1
HARYANA,"SAJJAN SINGH DHULL",1
HARYANA,"SALINDER KUMAR",1
HARYANA,"SAMEY SINGH",1
HARYANA,"SAMPAT RAM DAHANWAL",1
HARYANA,"SANDEEP GARG LADWA",1
HARYANA,"SANDEEP GARHI",1
HARYANA,"SANDEEP KOTRA ADVOCATE",1
HARYANA,"SANDEEP MALIK",1
HARYANA,"SANDEEP MEHTA",1
HARYANA,"SANDEEP SANJAY BALHARA",1
HARYANA,"SANDEEP SINGH",1
HARYANA,"SANDEEP SINGH JANAGAL",1
HARYANA,"SANJANA SATROAD",1
HARYANA,"SANJAY CHHAPARIA",1
HARYANA,"SANJAY KUMAR",1
HARYANA,"SANJAY KUMAR",1
HARYANA,"SANJAY KUMAR",1
HARYANA,"SANJAY LAL",1
HARYANA,"SANJAY MALIK",1
HARYANA,"SANJAY SATRODIA",1
HARYANA,"SANJAY SHARMA",1
HARYANA,"SANJAY SINGH",1
HARYANA,"SANT DHARAMVEER CHOTIVALA",1
HARYANA,SANTOSH,1
HARYANA,"SANTOSH CHAUHAN SARWAN",1
HARYANA,"SANTOSH DANODA",1
HARYANA,"SAPNA BARSHAMI",1
HARYANA,"SARDHARAM SINGH",1
HARYANA,SARITA,1
HARYANA,"SAROJ BALA",1
HARYANA,"SAROJ BALA",1
HARYANA,"SAROJ BALA GUR",1
HARYANA,"SARV MITTER",1
HARYANA,"SARWAN KUMAR VERMA",1
HARYANA,"SATBIR BHANA",1
HARYANA,"SATBIR CHUMBAK ADVOCATE",1
HARYANA,"SATBIR DABLAIN",1
HARYANA,"SATBIR SINGH",1
HARYANA,"SATBIR SINGH GOYAT",1
HARYANA,"SATENDER SINGH",1
HARYANA,SATISH,1
HARYANA,"SATISH KUMAR",1
HARYANA,"SATISH KUMAR PHAGNA",1
HARYANA,"SATISH YADAV",1
HARYANA,"SATNAM SINGH",1
HARYANA,SATNARAYAN,1
HARYANA,"SATPAL JAMBA",1
HARYANA,"SATPAL VERMA",1
HARYANA,SATVEER,1
HARYANA,"SATVINDER SINGH RANA",1
HARYANA,"SATYAVIR JANAULA",1
HARYANA,"SATYAVIR SINGH AMBEDKAR",1
HARYANA,"SATYAWAN SHERA",1
HARYANA,"SAVITRI JINDAL",1
HARYANA,"SAWAMI AGNIVESH",1
HARYANA,"SEEMA DEVI",1
HARYANA,"SHAKTI RANI SHARMA",1
HARYANA,"SHAKUNTLA KHATAK",1
HARYANA,"SHALLEY CHAUDHARY",1
HARYANA,"SHAMSHER SINGH",1
HARYANA,"SHAMSHER SINGH GOGI",1
HARYANA,"SHARDA RATHORE",1
HARYANA,"SHASHI KUMAR",1
HARYANA,"SHASHI RANJAN PARMAR",1
HARYANA,"SHEELA NAFE SINGH RATHEE",1
HARYANA,"SHEESHPAL KAMBOJ",1
HARYANA,"SHISHPAL KEHARWALA",1
HARYANA,SHISHUPAL,1
HARYANA,"SHIV DUTT",1
HARYANA,"SHIV KUMAR RANGEELA",1
HARYANA,"SHIV NARAYAN DUBEY",1
HARYANA,"SHIV NATH",1
HARYANA,"SHRUTI CHOUDHRY",1
HARYANA,"SHYAM LAL",1
HARYANA,"SHYAM LAL GUMTHALA GARHU",1
HARYANA,"SHYAM SINGH RANA",1
HARYANA,"SHYAM SUNDER",1
HARYANA,"SIMARJEET SINGH",1
HARYANA,SITENDER,1
HARYANA,"SMT. PARAG SHARMA",1
HARYANA,"SNEH ARYA",1
HARYANA,"SOHAN LAL SHARMA",1
HARYANA,SOHIL,1
HARYANA,"SOMANY VIJAY",1
HARYANA,"SOMESHWAR SINGH",1
HARYANA,"SOMVEER GHASOLA",1
HARYANA,"SOMVIR SINGH",1
HARYANA,SONI,1
HARYANA,SONU,1
HARYANA,"SUBHASH CHAND",1
HARYANA,"SUBHASH CHANDER",1
HARYANA,"SUBHASH CHANDER GORCHHIA",1
HARYANA,"SUBHASH GANGOLI",1
HARYANA,"SUBHASH SAINI",1
HARYANA,"SUBHASH SAINI",1
HARYANA,"SUBHASH SUDHA",1
HARYANA,SUDHIR,1
HARYANA,"SUKHVINDER SINGH S/O AVTAR SINGH",1
HARYANA,"SUKHVINDER SINGH S/O BALDEV SINGH",1
HARYANA,"SUKHVIR MALIK",1
HARYANA,SUKHWINDER,1
HARYANA,"SULTAN JADAULA",1
HARYANA,"SUMAN KUMAR",1
HARYANA,"SUMIT BLODA",1
HARYANA,"SUMITA VIRK",1
HARYANA,"SUNAINA CHAUTALA",1
HARYANA,SUNDARI,1
HARYANA,"SUNDER BHADANA",1
HARYANA,"SUNEEL RAO",1
HARYANA,SUNIL,1
HARYANA,SUNIL,1
HARYANA,SUNIL,1
HARYANA,"SUNIL BANSAL",1
HARYANA,"SUNIL BINDAL",1
HARYANA,"SUNIL DUTT",1
HARYANA,"SUNIL KUMAR",1
HARYANA,"SUNIL KUMAR",1
HARYANA,"SUNIL SATPAL SANGWAN",1
HARYANA,"SUNIL VERMA",1
HARYANA,SUNITA,1
HARYANA,"SUNITA BATTAN",1
HARYANA,"SUNITA DUGGAL",1
HARYANA,"SUNITA SOROUT",1
HARYANA,SUNNY,1
HARYANA,SURAJBHAN,1
HARYANA,"SURENDER KAUSHIK",1
HARYANA,"SURENDER KUMAR",1
HARYANA,"SURENDER KUMAR",1
HARYANA,"SURENDER KUMAR PHOOLAN",1
HARYANA,"SURENDER LATHER",1
HARYANA,"SURENDER PANWAR",1
HARYANA,"SURENDER UDANA",1
HARYANA,"SURENDER VASHISHT",1
HARYANA,"SURESH CHAND",1
HARYANA,"SURESH KUMAR SAINI",1
HARYANA,"SURJEET SINGH",1
HARYANA,"SURJEET SINGH",1
HARYANA,"SURJIT SINGH PARDHAN",1
HARYANA,"SURYA PARTAP SINGH RATHORE",1
HARYANA,"SUSHIL BAIRAGI",1
HARYANA,"SUSHIL GARG",1
HARYANA,"SUSHIL KUMAR",1
HARYANA,"SUSHIL KUMAR MANAV",1
HARYANA,"SUSHILA DEVI",1
HARYANA,SUYAG,1
HARYANA,"TAHIR HUSAIN",1
HARYANA,"TAHIR HUSSAIN",1
HARYANA,TAKDEER,1
HARYANA,TANUJA,1
HARYANA,"TARUN JAIN",1
HARYANA,"TAYUB HUSAIN URF NAZIR AHMED",1
HARYANA,"TEJ PRAKASH",1
HARYANA,TEJPAL,1
HARYANA,"TEJPAL TANWAR",1
HARYANA,"TEJPAL YADAV KOSLI",1
HARYANA,"TEK CHAND SHARMA",1
HARYANA,"TIKA RAM",1
HARYANA,"UDAI BHAN",1
HARYANA,UMAKANT,1
HARYANA,"UMED SINGH",1
HARYANA,"UMED SINGH LOHAN",1
HARYANA,"UMESH SHARMA",1
HARYANA,"USHMA DEVI",1
HARYANA,"VANDANA SINGH",1
HARYANA,"VARDHAN YADAV",1
HARYANA,"VARINDER KUMAR CHAWLA",1
HARYANA,"VARINDER KUMAR SHAH",1
HARYANA,"VARINDER SINGH RATHORE",1
HARYANA,"VED PRAKASH",1
HARYANA,VEERBHAN,1
HARYANA,VICKY,1
HARYANA,"VIDY NAND",1
HARYANA,"VIDYA RANI DANODA",1
HARYANA,"VIJAY JAIN",1
HARYANA,"VIJAY KRISHAN",1
HARYANA,"VIJAY KUMAR",1
HARYANA,"VIJAY PAL",1
HARYANA,"VIJAY PRATAP SINGH",1
HARYANA,"VIJENDER SINGH",1
HARYANA,VIKAS,1
HARYANA,VIKAS,1
HARYANA,"VIKAS SAHARAN",1
HARYANA,"VIKASH NEHRA",1
HARYANA,"VIKRAM INDORA",1
HARYANA,"VIKRAM JEET KARWASRA",1
HARYANA,"VIKRAM KHARIAN",1
HARYANA,"VIKRAM SHARMA",1
HARYANA,"VIKRAM SINGH SAINI",1
HARYANA,"VIKRAMJEET SINGH CHEEMA",1
HARYANA,VINESH,1
HARYANA,"VINESH GUJJAR GHATA",1
HARYANA,VINOD,1
HARYANA,"VINOD BHAYANA",1
HARYANA,"VINOD KUMAR SHARMA",1
HARYANA,"VINOD NIRMAL",1
HARYANA,"VINOD PAL SINGH DULGANCH",1
HARYANA,"VINOD SINGH",1
HARYANA,VIPUL,1
HARYANA,"VIPUL GOEL",1
HARYANA,"VIRENDER CHAUDHARY",1
HARYANA,"VIRENDER GHOGHARIAN",1
HARYANA,"VIRENDER PAL",1
HARYANA,"VIRENDER SINGH BILU",1
HARYANA,VISHAL,1
HARYANA,"VISHESH BAMEL",1
HARYANA,"VISHNU YADAV",1
HARYANA,VISHVAMITTR,1
HARYANA,"WASEEM ZAFFER",1
HARYANA,"WAZIR DHANDA",1
HARYANA,"YAJUVINDER SINGH",1
HARYANA,"YASH DEV GOYAL",1
HARYANA,YASHPAL,1
HARYANA,YASHVEER,1
HARYANA,YASHVIR,1
HARYANA,"YOGESH GAUTAM",1
HARYANA,"YOGESH KANODIA",1
HARYANA,"YOGESH KUMAR",1
HARYANA,"YOGESH ODD",1
HARYANA,"YOGESH SETHI (YOGI)",1
HARYANA,"YOGINDER SINGH RANA",1
HARYANA,"ZILE RAM SHARMA",1
